state_fips,county_fips,state,county,TOT_POP,MALE_PERC,FEMALE_PERC,WHITE_POP_PERC,BLACK_POP_PERC,ASIAN_POP_PERC,HISP_POP_PERC,AGE_OTO4,AGE_5TO14,AGE_15TO24,AGE_25TO34,AGE_35TO44,AGE_45TO54,AGE_55TO64,AGE_65TO74,AGE_75TO84,AGE_84PLUS
29,75,Missouri,Gentry County,6628,0.4824984912492456,0.5175015087507544,0.9838563669281835,0.012371756185878094,0.007091128545564273,0.01704888352444176,480,896,738,793,716,774,914,627,447,243
29,77,Missouri,Greene County,291923,0.48593293436967966,0.5140670656303203,0.9330987966004735,0.048396323688095835,0.028935712499528986,0.03852043175768953,17658,33577,49489,41158,34293,32874,34789,26683,14611,6791
29,79,Missouri,Grundy County,9914,0.486584627799072,0.513415372200928,0.974581400040347,0.01371797458140004,0.012204962679039743,0.02582206980028243,725,1283,1174,1227,951,1078,1336,1057,738,345
29,81,Missouri,Harrison County,8414,0.493819824102686,0.506180175897314,0.9818160209175184,0.011647254575707155,0.006299025433800808,0.02388875683384835,537,1165,893,887,878,939,1225,947,614,329
29,83,Missouri,Henry County,21792,0.49059287812041114,0.5094071218795888,0.973568281938326,0.02092511013215859,0.006470264317180617,0.026339941262848752,1294,2674,2357,2433,2340,2675,3281,2687,1489,562
29,85,Missouri,Hickory County,9509,0.49426858765380166,0.5057314123461983,0.9784414764959513,0.010306025870228205,0.003996214112945631,0.01850878115469555,426,913,780,719,775,1125,1654,1805,1011,301
29,87,Missouri,Holt County,4404,0.4891008174386921,0.510899182561308,0.9800181653042689,0.009536784741144414,0.005676657584014532,0.013396911898274296,227,523,400,433,449,578,688,575,328,203
29,89,Missouri,Howard County,10137,0.4995560816809707,0.5004439183190293,0.9364703561211404,0.06283910427148072,0.005820262405050804,0.01578376245437506,602,1246,1599,1111,1066,1126,1434,1080,608,265
29,91,Missouri,Howell County,40076,0.4865755065375786,0.5134244934624214,0.9782413414512426,0.009357221279568818,0.011004092224772931,0.022282662940413214,2533,5404,4741,4806,4514,4770,5356,4502,2426,1024
29,93,Missouri,Iron County,10177,0.49808391470963936,0.5019160852903606,0.9748452392650093,0.02033998231305886,0.003930431364842292,0.0174904195735482,529,1198,1102,1050,1218,1306,1597,1231,690,256
29,95,Missouri,Jackson County,700307,0.48371785516923294,0.5162821448307671,0.7292630232169606,0.25809252227951457,0.026000025703013106,0.09105720776745056,46270,91966,84227,109569,88032,84533,91055,60866,30003,13786
29,97,Missouri,Jasper County,120636,0.4884362876753208,0.5115637123246792,0.9389568619649192,0.036440200271892306,0.017217082794522366,0.0826784707715773,8277,16811,16052,16957,15018,14038,14620,10691,5756,2416
29,99,Missouri,Jefferson County,224347,0.49641849456422416,0.5035815054357758,0.9763090212929079,0.018199485618260996,0.0118833770899544,0.020379144806928554,13211,29694,25666,28929,29529,30491,33191,20932,9671,3033
29,101,Missouri,Johnson County,53652,0.5140162528889883,0.4859837471110117,0.9207858048162231,0.06271900395139045,0.026280474166853054,0.04518004920599419,3340,6328,12560,7776,5688,5194,5976,3944,1997,849
29,103,Missouri,Knox County,3947,0.5001266784899924,0.4998733215100076,0.9865720800608057,0.010387636179376741,0.006587281479604763,0.011147707119331137,231,512,479,379,384,477,614,450,295,126
29,105,Missouri,Laclede County,35713,0.4914736930529499,0.5085263069470501,0.9749390978075211,0.01652059474141069,0.010444375997535912,0.02503290118444264,2482,4887,4152,4177,4126,4611,4905,3628,2050,695
29,107,Missouri,Lafayette County,32598,0.4960120252776244,0.5039879747223756,0.9634026627400454,0.0324559788944107,0.008405423645622431,0.028836124915638996,1893,4238,3808,3854,3634,4281,4740,3221,2019,910
29,109,Missouri,Lawrence County,38359,0.49633723506869315,0.5036627649313069,0.9754685992856956,0.011496650069084178,0.00839437941552178,0.07667040329518496,2555,5391,4710,4259,4468,4776,5182,3789,2228,1001
29,111,Missouri,Lewis County,9855,0.502283105022831,0.4977168949771689,0.9572805682394724,0.040791476407914765,0.006595636732623034,0.01836631151699645,562,1231,1619,1020,1064,1153,1384,983,582,257
29,113,Missouri,Lincoln County,57686,0.5,0.5,0.9692993100578997,0.0284817806746871,0.008840966612349618,0.025621467947162222,3995,8149,7005,7972,7211,7573,8041,4672,2256,812
29,115,Missouri,Linn County,12037,0.48749688460579876,0.5125031153942012,0.9840491816897898,0.01744620752679239,0.004569244828445626,0.025421616681897484,730,1592,1411,1298,1319,1348,1796,1422,750,371
29,117,Missouri,Livingston County,15146,0.4350323517760465,0.5649676482239535,0.9486333025221181,0.04674501518552753,0.009837580879440116,0.01901492143140103,852,1812,1648,2098,2049,1865,1907,1496,893,526
29,119,Missouri,McDonald County,23078,0.5046797816101916,0.4953202183898085,0.9051044284600052,0.029725279486957277,0.018935782996793483,0.11656122714273334,1711,3208,2925,2705,2792,3077,3133,2107,1108,312
29,121,Missouri,Macon County,15153,0.49528146241668314,0.5047185375833169,0.9661453177588596,0.034118656371675576,0.006665346796013991,0.01610242196264766,863,1977,1700,1544,1669,1800,2153,1843,1106,498
29,123,Missouri,Madison County,12188,0.4890876271742698,0.5109123728257302,0.977518871020676,0.011158516573679028,0.0118148999015425,0.024040039382999673,730,1620,1333,1456,1376,1591,1752,1277,764,289
29,125,Missouri,Maries County,8769,0.5018816284639069,0.49811837153609306,0.9803854487398791,0.012886304025544531,0.006386132968411449,0.012316113581936367,389,1042,1005,897,982,1176,1395,1041,613,229
29,127,Missouri,Marion County,28592,0.4869893676552882,0.5130106323447118,0.9398083379966424,0.06365416899832121,0.010072747621712367,0.018501678791270286,1859,3690,3736,3491,3324,3435,3889,2862,1539,767
29,129,Missouri,Mercer County,3641,0.5083768195550673,0.4916231804449327,0.9807745124965669,0.010162043394671794,0.01043669321614941,0.024718483932985445,234,470,438,348,351,424,573,403,254,146
29,131,Missouri,Miller County,25336,0.4990922008209662,0.5009077991790338,0.9797916008841174,0.012314493211240922,0.006117777076097253,0.019695295232080835,1584,3342,2887,2983,2915,3160,3587,2860,1412,606
29,133,Missouri,Mississippi County,13336,0.5413167366526694,0.45868326334733056,0.7453509298140372,0.2545740851829634,0.005098980203959208,0.022495500899820036,674,1620,1599,1827,1769,1794,1681,1333,777,262
29,135,Missouri,Moniteau County,16121,0.53141864648595,0.46858135351405,0.950127163327337,0.04503442714471807,0.006389181812542646,0.04838409527944917,1013,2231,1957,2193,2188,2071,1925,1442,768,333
29,137,Missouri,Monroe County,8664,0.5064635272391506,0.4935364727608495,0.9613342566943675,0.04005078485687904,0.006694367497691598,0.016851338873499537,511,1034,898,858,909,1022,1409,1107,651,265
29,139,Missouri,Montgomery County,11534,0.5015606034333275,0.49843939656667247,0.9724293393445466,0.024969654933240854,0.007976417548118606,0.020027744061036933,617,1435,1243,1249,1283,1463,1802,1294,769,379
29,141,Missouri,Morgan County,20358,0.5009332940367424,0.4990667059632577,0.9768641320365459,0.013459082424599665,0.007662835249042145,0.023872679045092837,1303,2578,2100,2102,1946,2354,3203,2718,1552,502
29,143,Missouri,New Madrid County,17296,0.48028445883441256,0.5197155411655874,0.8337765957446809,0.17009713228492138,0.006012950971322849,0.019888991674375578,1074,2278,1851,2042,1973,2214,2551,1903,1015,395
29,145,Missouri,Newton County,58266,0.49876428792091443,0.5012357120790856,0.9370130093021659,0.019016235883705764,0.019325163903477157,0.05603611025297772,3563,7762,7238,6876,6642,7492,8140,6042,3378,1133
29,147,Missouri,Nodaway County,22304,0.5041248206599713,0.49587517934002867,0.9502779770444764,0.03465746054519369,0.018113342898134863,0.017664992826398853,1060,1833,7022,2421,2098,2071,2395,1772,1066,566
29,149,Missouri,Oregon County,10541,0.4914144768048572,0.5085855231951428,0.9759036144578314,0.009297030642254055,0.005597191917275401,0.017740252347974574,632,1331,1110,1023,1028,1288,1671,1363,822,273
29,151,Missouri,Osage County,13714,0.5152399008312674,0.4847600991687327,0.9886247630158962,0.007729327694326965,0.003572991103981333,0.009698118710806475,830,1792,1710,1553,1623,1828,1988,1297,792,301
29,153,Missouri,Ozark County,9017,0.5016080736386825,0.4983919263613175,0.984362870134191,0.00820672063879339,0.005988688033714096,0.017300654319618497,376,1008,782,750,852,1035,1614,1458,863,279
29,155,Missouri,Pemiscot County,16272,0.4724680432645034,0.5275319567354966,0.7283062930186824,0.274397738446411,0.007067354965585054,0.02704031465093412,1179,2292,2010,1958,1859,1968,2225,1587,816,378
29,157,Missouri,Perry County,19150,0.4995822454308094,0.5004177545691906,0.9802088772845953,0.010182767624020888,0.008250652741514361,0.024490861618798956,1130,2538,2290,2265,2263,2470,2722,1952,1040,480
29,159,Missouri,Pettis County,42542,0.49638004795261154,0.5036199520473884,0.9464529171172018,0.04618964787739176,0.012622819801607822,0.08962907244605331,2830,5893,5305,5672,5047,4904,5768,3907,2151,1065
29,161,Missouri,Phelps County,44732,0.5220870964857373,0.47791290351426274,0.9284852007511402,0.03055977823482071,0.04475543235267817,0.026200482875793615,2506,5256,8972,5252,4852,4888,5654,4108,2285,959
29,163,Missouri,Pike County,18504,0.5547449200172936,0.4452550799827064,0.9149913532209252,0.08803501945525292,0.005512321660181583,0.02329226113272806,1135,2255,2176,2583,2286,2386,2471,1784,1032,396
29,165,Missouri,Platte County,102985,0.4928873136864592,0.5071126863135408,0.8844589017818129,0.08507064135553721,0.03782104189930573,0.061843957857940474,6376,13891,12501,13839,14462,13672,13275,9152,4142,1675
29,167,Missouri,Polk County,32201,0.49141331014564765,0.5085866898543524,0.973354864755753,0.015030589112139375,0.011583491195925593,0.02611720132915127,1985,4022,5521,3503,3467,3791,4104,3226,1826,756
29,169,Missouri,Pulaski County,52014,0.5649825047102703,0.43501749528972966,0.8201830276464029,0.1474602991502288,0.04660283769754297,0.11302726189102934,3435,6237,13210,9266,6254,4713,4225,2741,1417,516
29,171,Missouri,Putnam County,4757,0.5043094387218835,0.49569056127811645,0.989909606895102,0.006096279167542569,0.00840866092074837,0.022072734916964473,293,575,482,491,473,555,721,628,377,162
29,173,Missouri,Ralls County,10212,0.5022522522522522,0.49774774774774777,0.9790442616529573,0.019878574226400315,0.0050920485703094395,0.0127301214257736,491,1294,1057,1035,1168,1343,1602,1360,657,205
29,175,Missouri,Randolph County,24763,0.5217057707062956,0.4782942292937043,0.9297338771554335,0.07054880264911359,0.011064895206558172,0.021604813633243146,1446,2978,3199,3417,3131,3275,3160,2346,1271,540
29,177,Missouri,Ray County,22883,0.49949744351702136,0.5005025564829786,0.9732115544290522,0.023030197089542456,0.006030677795743565,0.024647117947821526,1261,2920,2691,2562,2634,3066,3505,2388,1360,496
29,179,Missouri,Reynolds County,6254,0.5150303805564439,0.4849696194435561,0.9760153501758875,0.017109050207866964,0.005276622961304765,0.01726894787336105,269,705,668,605,699,833,1026,787,477,185
29,181,Missouri,Ripley County,13401,0.4966793522871428,0.5033206477128572,0.9797776285351839,0.011118573240802926,0.006193567644205656,0.014924259383628088,812,1736,1385,1544,1551,1645,1994,1541,878,315
29,183,Missouri,St. Charles County,399182,0.49156525093816855,0.5084347490618314,0.9179747583808889,0.061270297758916986,0.033085159150462694,0.03350351468753601,23483,52938,49764,51734,53796,52368,54320,35722,17859,7198
29,185,Missouri,St. Clair County,9395,0.5025013304949442,0.4974986695050559,0.9806279936136243,0.0126663118680149,0.00564129856306546,0.02224587546567323,569,960,906,923,865,1131,1503,1342,863,333
29,186,Missouri,Ste. Genevieve County,17888,0.5068761180679785,0.49312388193202145,0.976855992844365,0.013975849731663685,0.004863595706618962,0.01179561717352415,977,2194,2009,1975,1997,2281,2970,1996,1044,445
29,187,Missouri,St. Francois County,66692,0.5340970431236131,0.465902956876387,0.9435314580459425,0.05258501769327655,0.006192646794218197,0.01637377796437354,3635,7920,7990,9665,9060,8757,8700,6204,3516,1245
29,189,Missouri,St. Louis County,996945,0.4743360967756496,0.5256639032243504,0.7015361930698283,0.26106756140007725,0.05318146938898335,0.029613469148247897,58894,121963,123321,128145,119468,123743,141201,100627,52603,26980
29,195,Missouri,Saline County,22895,0.4987988643808692,0.5012011356191308,0.9147412098711509,0.06892334570867001,0.012972264686612797,0.10408386110504476,1294,2916,3432,2706,2642,2614,3109,2265,1321,596
29,197,Missouri,Schuyler County,4599,0.49662970210915414,0.5033702978908459,0.9921722113502935,0.005653402913676886,0.005435964340073929,0.015220700152207,366,603,569,530,456,539,626,470,311,129
29,199,Missouri,Scotland County,4966,0.49476439790575916,0.5052356020942408,0.9927507047925896,0.00644381796214257,0.004228755537656061,0.010471204188481676,439,797,643,554,526,516,592,466,301,132
29,201,Missouri,Scott County,38458,0.4857766914556139,0.5142233085443861,0.8698060221540381,0.1317541213791669,0.006318581309480472,0.024572260647979613,2444,5284,4412,4906,4437,4868,5167,3974,2161,805
29,203,Missouri,Shannon County,8189,0.5003052875809012,0.4996947124190988,0.9778971791427524,0.01160092807424594,0.005983636585663695,0.02088167053364269,426,1040,840,892,772,1035,1374,1025,606,179
29,205,Missouri,Shelby County,6050,0.49785123966942146,0.5021487603305785,0.9836363636363636,0.018677685950413223,0.004132231404958678,0.02181818181818182,395,818,672,616,730,639,893,688,402,197
29,207,Missouri,Stoddard County,29206,0.49356296651373005,0.5064370334862699,0.9783606108333904,0.016914332671368895,0.004656577415599534,0.017599123467780593,1652,3566,3389,3475,3511,3705,4061,3169,1865,813
29,209,Missouri,Stone County,31749,0.48987369680934834,0.5101263031906517,0.9813222463699645,0.008756181297048726,0.005763961069639989,0.024095247094396675,1213,2959,2893,2525,2834,3767,5721,5937,3098,802
29,211,Missouri,Sullivan County,6221,0.5135830252371002,0.48641697476289986,0.9421314901141296,0.03986497347693297,0.00707281787493972,0.18019610995016877,410,754,736,625,704,867,866,711,402,146
29,213,Missouri,Taney County,55852,0.4838143665401418,0.5161856334598582,0.9595001074267707,0.0239382654157416,0.01577383083864499,0.06151973071689465,3189,6541,7379,6344,6114,6629,7548,6979,3897,1232
29,215,Missouri,Texas County,25571,0.5252043330335145,0.47479566696648545,0.9491220523248993,0.042391771929138476,0.005905126901568183,0.021195885964569238,1427,3033,2919,2979,2946,3104,3772,2950,1737,704
29,217,Missouri,Vernon County,20528,0.4889419329696025,0.5110580670303975,0.9743277474668746,0.01612431800467654,0.008768511301636788,0.021482852689010134,1257,2692,2712,2220,2260,2523,2887,2204,1192,581
29,219,Missouri,Warren County,34711,0.49912131600933424,0.5008786839906658,0.964881449684538,0.03436950822505834,0.007663276771052404,0.03370689406816283,2209,4629,3937,4194,3887,4422,5330,3473,1984,646
29,221,Missouri,Washington County,24943,0.5146935011826965,0.4853064988173035,0.9665637653850779,0.03046947039249489,0.004610511967285411,0.014713546886902136,1451,3234,2843,3046,3047,3550,3611,2486,1279,396
29,223,Missouri,Wayne County,13122,0.4918457552202408,0.5081542447797592,0.9821673525377229,0.014860539551897577,0.0053345526596555405,0.018823350099070265,686,1543,1259,1347,1309,1742,2150,1716,1067,303
29,225,Missouri,Webster County,39109,0.5104963051982919,0.489503694801708,0.9764248638420824,0.016390089237771358,0.006469099184330972,0.020762484338643278,2974,5898,4760,4818,4726,4948,4971,3470,1927,617
29,227,Missouri,Worth County,2040,0.4823529411764706,0.5176470588235295,0.984313725490196,0.013235294117647059,0.004411764705882353,0.016176470588235296,108,226,222,212,189,231,347,241,172,92
29,229,Missouri,Wright County,18378,0.4910762868647296,0.5089237131352704,0.9817172706496898,0.009848732179780172,0.006094243116770051,0.019806290129502666,1349,2518,2153,1958,1967,2198,2605,2010,1157,463
29,510,Missouri,St. Louis city,302838,0.4839287011537522,0.5160712988462478,0.49755975141825004,0.47510880404704825,0.04255410483492825,0.04130591273221987,18712,30527,35778,61017,39992,35254,40068,25111,10933,5446
30,1,Montana,Beaverhead County,9404,0.5140365801786474,0.4859634198213526,0.9666099532113994,0.009570395576350489,0.010527435133985538,0.04955338153977031,437,855,1717,1006,963,945,1411,1164,669,237
30,3,Montana,Big Horn County,13338,0.49790073474284,0.50209926525716,0.32853501274553903,0.00899685110211426,0.009071824861298546,0.06987554355975409,1237,2544,1819,1740,1391,1368,1532,1086,476,145
30,5,Montana,Blaine County,6807,0.502423975319524,0.49757602468047596,0.4921404436609373,0.0082268253268694,0.006023211400029382,0.03819597473189364,562,1140,894,858,755,714,835,595,310,144
30,7,Montana,Broadwater County,6085,0.5119145439605588,0.48808545603944126,0.9730484798685292,0.008874281018898932,0.005751848808545604,0.029580936729663106,301,672,616,580,642,795,1039,902,410,128
30,9,Montana,Carbon County,10714,0.5057868209818929,0.49421317901810713,0.9763860369609856,0.009426918051148031,0.006253500093335822,0.025107336195631883,387,1109,994,915,1249,1293,2005,1706,748,308
30,11,Montana,Carter County,1238,0.49676898222940225,0.5032310177705978,0.9870759289176091,0.009693053311793215,0.004038772213247173,0.013731825525040387,91,130,104,147,109,113,225,162,105,52
30,13,Montana,Cascade County,81643,0.5056771554205505,0.4943228445794495,0.9211812402777948,0.026150435432308956,0.01953627377729873,0.045894932817265414,5436,10112,10311,11762,9064,8787,11011,8502,4660,1998
30,15,Montana,Chouteau County,5745,0.4999129677980853,0.5000870322019147,0.8013925152306354,0.006440382941688425,0.006788511749347258,0.02610966057441253,291,782,680,670,654,582,915,694,330,147
30,17,Montana,Custer County,11586,0.5011220438460211,0.49887795615397895,0.9633177973416192,0.00897635076816848,0.010788883134817883,0.03599171413775246,692,1297,1416,1411,1357,1360,1740,1275,686,352
30,19,Montana,Daniels County,1747,0.5157412707498569,0.4842587292501431,0.9616485403548941,0.012593016599885518,0.006296508299942759,0.03606182026330853,90,217,155,187,177,170,288,230,139,94
30,21,Montana,Dawson County,8680,0.5152073732718894,0.4847926267281106,0.9639400921658986,0.008525345622119816,0.009792626728110598,0.03064516129032258,528,1030,1054,1091,973,963,1317,943,501,280
30,23,Montana,Deer Lodge County,9131,0.5342240718431717,0.4657759281568284,0.9491840981272588,0.009966049720731575,0.008761362391851933,0.037126273135472565,332,672,1049,1074,1038,1223,1560,1325,641,217
30,25,Montana,Fallon County,2920,0.5065068493150685,0.4934931506849315,0.9794520547945206,0.008904109589041096,0.009246575342465754,0.01678082191780822,217,450,301,360,335,327,436,263,158,73
30,27,Montana,Fergus County,11113,0.512732835417979,0.4872671645820211,0.9770539008368577,0.006118959776837938,0.005669036263835148,0.023755961486547288,614,1328,1060,1188,1239,1244,1716,1568,811,345
30,29,Montana,Flathead County,102106,0.4984623822302313,0.5015376177697687,0.9733120482635692,0.0066401582668991046,0.014445772040820324,0.02846061935635516,5907,12778,10587,12328,12783,12110,15664,12519,5467,1963
30,31,Montana,Gallatin County,111876,0.5192892130573135,0.48071078694268654,0.9674371625728485,0.008393221066180415,0.023883585398119345,0.0401426579427223,6467,12558,21125,18326,15067,11745,12442,9096,3573,1477
30,33,Montana,Garfield County,1268,0.5039432176656151,0.4960567823343849,0.9897476340694006,0.005520504731861199,0.002365930599369085,0.008675078864353312,74,163,132,116,167,135,186,169,104,22
30,35,Montana,Glacier County,13747,0.48432385247690407,0.515676147523096,0.34567542009165636,0.006037680948570597,0.007128828107950826,0.03077034989452244,1258,2358,1913,1849,1581,1422,1713,990,458,205
30,37,Montana,Golden Valley County,826,0.5,0.5,0.9673123486682809,0.014527845036319613,0.014527845036319613,0.039951573849878935,43,98,87,68,89,86,131,134,64,26
30,39,Montana,Granite County,3378,0.5100651272942569,0.48993487270574304,0.9816459443457667,0.009473060982830076,0.0076968620485494375,0.023386619301361752,114,296,286,270,355,354,671,610,319,103
30,41,Montana,Hill County,16347,0.5025998654187313,0.49740013458126875,0.7448461491405151,0.009848901939193735,0.010582981586835506,0.036459289166207866,1472,2396,2185,2230,1860,1613,2105,1467,707,312
30,43,Montana,Jefferson County,12097,0.5051665702240224,0.4948334297759775,0.9711498718690584,0.0076051913697610975,0.007439861122592378,0.025791518558320244,523,1426,1300,1017,1373,1665,2199,1782,650,162
30,45,Montana,Judith Basin County,1952,0.516905737704918,0.48309426229508196,0.9882172131147541,0.0020491803278688526,0.004098360655737705,0.01639344262295082,88,212,174,158,198,228,365,295,176,58
30,47,Montana,Lake County,30250,0.4934545454545455,0.5065454545454545,0.7413553719008265,0.009983471074380166,0.0091900826446281,0.04571900826446281,1859,4025,3438,3196,3208,3246,4596,4002,1964,716
30,49,Montana,Lewis and Clark County,68700,0.4943231441048035,0.5056768558951965,0.9632751091703057,0.009170305676855894,0.012620087336244541,0.03406113537117904,4013,8244,7920,8563,8377,8298,10382,8029,3410,1464
30,51,Montana,Liberty County,2430,0.4823045267489712,0.5176954732510288,0.9847736625514403,0.0102880658436214,0.0049382716049382715,0.008641975308641974,147,289,260,301,274,270,389,227,166,107
30,53,Montana,Lincoln County,19794,0.5044457916540366,0.4955542083459634,0.9763059512983733,0.007881176113973931,0.007931696473678893,0.032888754167929676,883,2027,1688,1650,1914,2276,3686,3454,1722,494
30,55,Montana,McCone County,1675,0.5134328358208955,0.48656716417910445,0.9737313432835821,0.014328358208955224,0.007761194029850746,0.01671641791044776,94,192,175,166,159,159,292,234,153,51
30,57,Montana,Madison County,8768,0.5351277372262774,0.4648722627737226,0.9804972627737226,0.009238138686131388,0.008553832116788321,0.06614963503649635,348,778,752,1011,911,969,1525,1608,625,241
30,59,Montana,Meagher County,1866,0.5053590568060021,0.4946409431939979,0.9828510182207931,0.009110396570203644,0.00482315112540193,0.023579849946409433,98,208,155,159,177,189,307,359,143,71
30,61,Montana,Mineral County,4316,0.5097312326227988,0.4902687673772011,0.9670991658943466,0.009731232622798888,0.009499536607970344,0.02896200185356812,209,439,341,385,410,491,794,728,414,105
30,63,Montana,Missoula County,118791,0.5009975503194687,0.49900244968053137,0.947167714725863,0.011313988433467181,0.02799033596821308,0.033260095461777404,6109,12546,20276,18587,15325,12896,14546,11605,5051,1850
30,65,Montana,Musselshell County,4651,0.5035476241668458,0.49645237583315416,0.9529133519673189,0.01333046656632982,0.021285745001075038,0.03311115889056117,201,491,435,425,419,574,871,765,347,123
30,67,Montana,Park County,16736,0.5040630975143403,0.49593690248565964,0.9783699808795411,0.007349426386233269,0.009321223709369025,0.03202676864244742,752,1667,1465,1973,2082,2130,2868,2389,1007,403
30,69,Montana,Petroleum County,513,0.543859649122807,0.45614035087719296,0.9883040935672515,0.017543859649122806,0.003898635477582846,0.021442495126705652,19,56,59,41,43,69,98,54,58,16
30,71,Montana,Phillips County,4074,0.502454590083456,0.49754540991654395,0.899607265586647,0.010063819342169858,0.008345606283750613,0.03166421207658321,289,536,422,366,427,431,693,485,287,138
30,73,Montana,Pondera County,5972,0.49815807099799064,0.5018419290020094,0.8469524447421299,0.00971198928332217,0.008372404554588079,0.02026121902210315,434,780,687,720,586,655,891,658,330,231
30,75,Montana,Powder River County,1716,0.49533799533799533,0.5046620046620046,0.9784382284382285,0.009324009324009324,0.008158508158508158,0.018065268065268064,76,156,178,159,165,191,325,269,127,70
30,77,Montana,Powell County,6968,0.6244259471871412,0.37557405281285877,0.929247990815155,0.015068886337543054,0.00947187141216992,0.028272101033295062,275,573,736,893,942,1043,1070,843,431,162
30,79,Montana,Prairie County,1087,0.5087396504139834,0.49126034958601655,0.9788408463661453,0.011039558417663294,0.017479300827966882,0.03955841766329347,49,105,92,90,105,113,187,210,82,54
30,81,Montana,Ravalli County,43172,0.4959232836097471,0.504076716390253,0.976141943852497,0.006508848327619754,0.009589548781617715,0.03618085796349486,2070,4590,4339,4003,4611,5258,7163,6796,3315,1027
30,83,Montana,Richland County,10913,0.5217630349124897,0.4782369650875103,0.9637130028406488,0.011270961238889397,0.009255016952258773,0.05287272060844864,737,1589,1267,1471,1351,1298,1568,982,461,189
30,85,Montana,Roosevelt County,11059,0.49986436386653404,0.500135636133466,0.3837598336196763,0.007595623474093498,0.009584953431594177,0.04159508092955964,1132,2037,1473,1528,1211,1070,1342,765,350,151
30,87,Montana,Rosebud County,9063,0.5035860090477767,0.4964139909522233,0.5937327595718856,0.008827099194527198,0.016330133509875316,0.04899040052962595,761,1444,1167,1070,907,1022,1261,909,383,139
30,89,Montana,Sanders County,11844,0.5124957784532252,0.48750422154677475,0.9497635933806147,0.0065011820330969266,0.008189800742992233,0.031914893617021274,564,1124,1024,927,1047,1244,2213,2283,1095,323
30,91,Montana,Sheridan County,3424,0.5067172897196262,0.49328271028037385,0.9646612149532711,0.011682242990654205,0.01139018691588785,0.0481892523364486,178,417,322,337,449,365,582,408,245,121
30,93,Montana,Silver Bow County,34993,0.5020146886520161,0.4979853113479839,0.9589060669276712,0.01134512616809076,0.012516789072100134,0.05081016203240648,2017,3930,5174,4303,3864,3965,5073,3777,2043,847
30,95,Montana,Stillwater County,9534,0.512062093559891,0.4879379064401091,0.97346339416824,0.007971470526536606,0.014159848961611076,0.04405286343612335,428,1196,1043,803,1065,1183,1656,1370,614,176
30,97,Montana,Sweet Grass County,3710,0.5107816711590296,0.48921832884097033,0.9773584905660377,0.00889487870619946,0.010242587601078167,0.024797843665768194,170,432,424,321,366,442,569,543,299,144
30,99,Montana,Teton County,6162,0.4920480363518338,0.5079519636481662,0.9688412852969815,0.006815968841285297,0.014605647517039922,0.01590392729633236,425,825,677,612,636,699,890,724,458,216
30,101,Montana,Toole County,4853,0.5586235318359778,0.44137646816402226,0.9262311971976097,0.017927055429631154,0.01195137028642077,0.043066144652792085,319,527,506,640,633,563,769,500,241,155
30,103,Montana,Treasure County,679,0.5007363770250368,0.4992636229749632,0.9572901325478645,0.004418262150220913,0.020618556701030927,0.03829160530191458,55,66,55,66,60,57,126,108,63,23
30,105,Montana,Valley County,7437,0.5011429339787549,0.49885706602124513,0.8900094123974721,0.00954686029312895,0.013580744924028507,0.027295952669086996,437,952,792,783,796,801,1138,887,570,281
30,107,Montana,Wheatland County,2236,0.5147584973166368,0.48524150268336314,0.9382826475849732,0.009838998211091235,0.012075134168157423,0.06887298747763863,140,308,318,189,206,224,317,301,154,79
30,109,Montana,Wibaux County,1034,0.5174081237911026,0.4825918762088975,0.9796905222437138,0.0009671179883945841,0.010638297872340425,0.04061895551257253,64,120,112,88,118,116,165,136,82,33
30,111,Montana,Yellowstone County,160137,0.491635287285262,0.508364712714738,0.9341001767236804,0.01589264192535142,0.013825661777103355,0.05775055109062865,10023,21515,18805,22286,20133,18729,21529,15698,7772,3647
31,1,Nebraska,Adams County,31511,0.4984291199898448,0.5015708800101552,0.9583002760940624,0.01996128336136587,0.016153089397353305,0.10866046777315858,2085,4104,4729,3720,3427,3458,4252,3208,1668,860
31,3,Nebraska,Antelope County,6336,0.5025252525252525,0.49747474747474746,0.985479797979798,0.007891414141414142,0.005997474747474747,0.032196969696969696,440,833,690,608,642,633,997,767,499,227
31,5,Nebraska,Arthur County,465,0.4946236559139785,0.5053763440860215,0.9913978494623656,0.0064516129032258064,0.0064516129032258064,0.043010752688172046,24,72,65,51,54,45,52,54,41,7
31,7,Nebraska,Banner County,730,0.4794520547945205,0.5205479452054794,0.9780821917808219,0.021917808219178082,0.0027397260273972603,0.057534246575342465,49,94,77,70,74,66,126,114,43,17
31,9,Nebraska,Blaine County,476,0.5042016806722689,0.4957983193277311,0.9936974789915967,0.01050420168067227,0.0,0.01680672268907563,26,54,49,52,36,57,81,64,43,14
31,11,Nebraska,Boone County,5239,0.5006680664248903,0.49933193357510974,0.9885474327161672,0.008016797098682955,0.0043901507921359035,0.02443214353884329,327,690,582,521,518,551,854,565,394,237
31,13,Nebraska,Box Butte County,10772,0.49721500185666545,0.5027849981433345,0.9357593761604159,0.01838098774600817,0.011511325659116228,0.12746008169327888,727,1528,1235,1232,1262,1088,1658,1215,519,308
31,15,Nebraska,Boyd County,1955,0.5017902813299233,0.49820971867007674,0.9739130434782609,0.004092071611253197,0.009207161125319692,0.022506393861892585,88,207,219,150,169,196,328,308,179,111
